Year,Quarter,Total_Mkt_Fare,depart_city,arrival_city,airlineID,Passengers_by_Carrier,CarriersMktShare,CarrierAvgFare,Carrier_MinFareIncrement,CarrierMinPassangerShare,CarrierMaxFareIncrement,CarrierMaxPassengerShare,depart_state,arrival_state,Avg_TDOMT_COST_carrier,avg_TDOMT_GALLONS_carrier,Monthly Average Temperature_depart,Monthly Total Precepitation_depart,Monthly Average Windspeed_depart,Monthly Average Temperature_arrival,Monthly Total Precepitation_arrival,Monthly Average Windspeed_arrival,distance
2007,2,250.59,26,123,19977,8970,0.36,213.88,100,0.11,350,0.09,35,7,221298657.3333333,109219377.0,21.33333333333333,71.66666666666667,10.766666666666666,18.73333333333333,62.0,13.966666666666669,399.5628910815017
1998,1,265.45,24,51,19704,10390,0.8,265.3,100,0.13,425,0.39,31,6,37851000.0,75970333.33333333,5.2,82.8,19.4,0.725333333333333,93.22133333333332,12.113333333333335,464.9314591155241
2000,1,287.56,21,90,20355,35650,0.93,294.03,75,0.06,425,0.18,24,34,70694333.33333333,86247333.33333333,8.433333333333334,96.33333333333331,9.666666666666666,2.455797101449275,76.11086956521739,15.009782608695653,454.970058599166
2015,2,288.19,81,92,20355,15050,0.14,295.77,125,0.05,350,0.09,30,34,133388147.0,74029454.0,14.480000000000002,88.86666666666667,12.645333333333337,11.8,100.3,14.1,318.04371166744335
1996,3,251.25,21,22,19977,16070,0.33,258.82,125,0.12,400,0.14,24,12,102673784.0,161468860.66666666,24.46666666666667,101.0,9.1,20.3,118.06666666666666,12.366666666666664,588.7741960626238
1998,1,73.4,97,104,19393,15860,0.35,68.01,75,0.66,100,0.33,29,4,33522881.666666668,66896955.333333336,3.9333333333333336,50.0,8.233333333333334,13.628273809523813,31.161904761904758,8.94672619047619,488.38651211204393
1998,4,77.08,91,104,19991,20310,0.19,81.37,75,0.72,100,0.13,3,4,14180024.0,31937951.33333333,17.4,16.0,7.133333333333333,16.22,31.143333333333327,7.6175,295.4160074044978
2014,2,280.64,21,71,20355,12940,0.74,288.97,150,0.06,350,0.05,24,36,216497608.66666663,74402040.33333333,20.73333333333333,120.66666666666669,9.833333333333332,21.6,202.0,13.133333333333336,515.9450994084157
1996,3,241.81,8,52,19790,29100,0.46,258.17,125,0.14,400,0.11,9,37,102235052.33333331,166309488.66666666,25.566666666666663,93.0,10.366666666666667,27.3,140.66666666666666,7.566666666666667,699.8078538541282
1996,1,97.43,93,111,19687,24230,0.34,104.01,75,0.11,125,0.82,33,41,2548546.333333333,3461803.6666666665,6.333333333333333,166.66666666666666,15.233333333333334,6.400000000000001,150.0,15.6,144.81962692294488
1996,1,97.43,93,111,19687,24230,0.34,104.01,75,0.11,125,0.82,33,41,2548546.333333333,3461803.6666666665,6.333333333333333,166.66666666666666,15.233333333333334,6.400000000000001,150.0,15.6,144.81962692294488
2018,3,133.6,19,81,19977,5060,0.1256,131.27,75,0.1087,200,0.0771,40,30,336536538.3333333,154483477.66666666,24.987037472863364,87.14152584197228,11.107832091559768,21.433333333333337,88.7,10.5,437.94874798055133
2018,3,133.6,19,81,20409,7870,0.1953,127.85,75,0.1626,200,0.0788,40,30,135795721.66666666,58653497.66666666,24.987037472863364,87.14152584197228,11.107832091559768,21.433333333333337,88.7,10.5,437.94874798055133
2018,3,261.36,22,33,19805,6240,0.2861,271.08,175,0.2131,350,0.1522,12,10,415555887.6666667,194190083.0,21.200000000000003,130.3,13.1,23.576671107070414,96.41944100304572,11.37835739447583,306.06707664174644
2018,3,261.36,22,33,19805,6240,0.2861,271.08,175,0.2131,350,0.1522,12,10,415555887.6666667,194190083.0,23.0,96.53333333333336,13.033333333333331,23.576671107070414,96.41944100304572,11.37835739447583,306.06707664174644
2018,3,261.36,22,33,19805,6240,0.2861,271.08,175,0.2131,350,0.1522,12,10,415555887.6666667,194190083.0,22.85,79.4,13.85,23.576671107070414,96.41944100304572,11.37835739447583,306.06707664174644
2018,3,261.36,22,33,19977,4440,0.2036,262.06,175,0.1892,350,0.1419,12,10,336536538.3333333,154483477.66666666,21.200000000000003,130.3,13.1,23.576671107070414,96.41944100304572,11.37835739447583,306.06707664174644
2018,3,261.36,22,33,19977,4440,0.2036,262.06,175,0.1892,350,0.1419,12,10,336536538.3333333,154483477.66666666,23.0,96.53333333333336,13.033333333333331,23.576671107070414,96.41944100304572,11.37835739447583,306.06707664174644
2018,3,261.36,22,33,19977,4440,0.2036,262.06,175,0.1892,350,0.1419,12,10,336536538.3333333,154483477.66666666,22.85,79.4,13.85,23.576671107070414,96.41944100304572,11.37835739447583,306.06707664174644
2015,2,306.86,67,81,19790,8300,0.17,325.73,175,0.12,600,0.05,15,30,372748088.3333333,150414071.66666666,21.4,60.5,13.1,14.395838262841368,82.68167948338757,13.569838312136447,649.0175778508774
1997,2,263.95,24,75,19704,5220,0.17,257.34,125,0.2,425,0.32,31,20,44762333.333333336,76379666.66666667,20.3,90.0,13.7,18.356588534375728,78.53933966593935,13.513477131001505,630.4881033196874
2008,2,98.3,65,113,19393,16500,0.96,96.17,75,0.24,150,0.1,2,21,297843500.6666667,129655460.33333331,17.396244861013464,78.30385774840175,13.821044121480826,17.7,108.66666666666669,16.96666666666667,294.4240487131824
1997,1,262.76,34,92,19386,8200,0.44,261.34,100,0.1,350,0.52,19,34,68235968.33333333,95645198.0,-0.9898454746136865,59.74260485651214,16.141721854304638,1.3333333333333333,53.333333333333336,16.133333333333333,210.39487835433113
2006,1,96.67,22,67,19393,33440,0.67,85.52,75,0.37,125,0.33,12,15,166581648.33333334,109928686.33333331,0.7666666666666667,62.0,16.566666666666666,6.066666666666667,97.66666666666669,15.466666666666669,275.61920481857044
2006,1,96.67,22,67,19393,33440,0.67,85.52,75,0.37,125,0.33,12,15,166581648.33333334,109928686.33333331,1.0666666666666669,62.0,16.099999999999998,6.066666666666667,97.66666666666669,15.466666666666669,275.61920481857044
2006,1,96.67,22,67,19393,33440,0.67,85.52,75,0.37,125,0.33,12,15,166581648.33333334,109928686.33333331,1.633333333333333,67.5,17.400000000000002,6.066666666666667,97.66666666666669,15.466666666666669,275.61920481857044
2006,3,96.31,22,55,19977,13610,0.3,104.47,75,0.31,175,0.08,12,13,251216126.0,112472583.66666669,21.166666666666664,106.0,11.233333333333334,23.03333333333333,60.333333333333336,12.133333333333333,163.57765433758178
2006,3,96.31,22,55,19977,13610,0.3,104.47,75,0.31,175,0.08,12,13,251216126.0,112472583.66666669,21.7,106.0,11.9,23.03333333333333,60.333333333333336,12.133333333333333,163.57765433758178
2006,3,96.31,22,55,19977,13610,0.3,104.47,75,0.31,175,0.08,12,13,251216126.0,112472583.66666669,22.433333333333334,132.83333333333334,12.633333333333333,23.03333333333333,60.333333333333336,12.133333333333333,163.57765433758178
2002,4,76.92,67,113,19393,9190,0.63,74.16,75,0.41,100,0.58,15,21,66884260.66666666,94067879.66666669,8.4,115.66666666666669,13.266666666666666,8.105062537224539,61.72245384157237,14.129720071471112,250.97407467326317
2014,1,334.61,81,98,19790,16600,0.53,344.17,150,0.11,500,0.11,30,39,373654404.0,124404140.66666669,-1.7467841880341881,71.81188949938951,16.41525539275539,4.166666666666667,81.0,13.633333333333336,289.8618332978835
2005,4,91.89,91,104,19393,121520,0.73,90.35,75,0.32,125,0.44,3,4,130438646.33333331,108914053.33333331,19.53333333333333,1.3333333333333333,8.433333333333332,16.22,31.143333333333327,7.6175,295.4160074044978
1996,3,99.04,24,58,19704,18860,0.61,97.3,75,0.4,150,0.06,31,21,43988333.333333336,76093333.33333333,21.9,35.0,10.0,24.499999999999996,99.38095238095241,12.267857142857142,696.8590440057551
2005,3,85.42,2,91,19991,17380,0.17,90.57,75,0.37,125,0.37,28,3,69532148.66666667,38042101.66666666,25.06567025684036,64.67035757533509,11.25994094521872,33.93333333333333,13.0,11.333333333333334,328.0343769623131
1997,3,226.26,22,50,20355,2470,0.12,157.17,75,0.13,175,0.06,12,34,51362000.0,88232666.66666667,20.5,84.86666666666666,13.4,21.75062200956938,94.60149920255184,10.120701754385964,572.6629768658316
2010,2,238.79,67,81,19704,13950,0.32,265.87,125,0.06,575,0.07,15,30,119407000.0,54959333.333333336,21.9,140.0,11.633333333333333,15.633333333333333,87.0,12.166666666666666,649.0175778508774
2007,4,274.21,22,40,19805,10690,0.69,266.25,150,0.07,300,0.05,12,2,336596388.6666667,152372558.66666666,5.633333333333334,54.66666666666666,15.5,10.45441668679368,67.9904385055177,11.260924182148752,528.7517644399519
2007,4,274.21,22,40,19805,10690,0.69,266.25,150,0.07,300,0.05,12,2,336596388.6666667,152372558.66666666,5.7,54.66666666666666,14.133333333333333,10.45441668679368,67.9904385055177,11.260924182148752,528.7517644399519
2007,4,274.21,22,40,19805,10690,0.69,266.25,150,0.07,300,0.05,12,2,336596388.6666667,152372558.66666666,5.866666666666666,61.26666666666667,16.1,10.45441668679368,67.9904385055177,11.260924182148752,528.7517644399519
2018,3,288.14,22,50,19805,5350,0.2319,306.57,175,0.0617,450,0.0523,12,34,415555887.6666667,194190083.0,21.200000000000003,130.3,13.1,22.75,169.49375,9.950000000000001,572.6629768658316
2018,3,288.14,22,50,19805,5350,0.2319,306.57,175,0.0617,450,0.0523,12,34,415555887.6666667,194190083.0,23.0,96.53333333333336,13.033333333333331,22.75,169.49375,9.950000000000001,572.6629768658316
2018,3,288.14,22,50,19805,5350,0.2319,306.57,175,0.0617,450,0.0523,12,34,415555887.6666667,194190083.0,22.85,79.4,13.85,22.75,169.49375,9.950000000000001,572.6629768658316
2018,3,288.14,22,50,19977,6110,0.2648,277.06,200,0.1473,375,0.0589,12,34,336536538.3333333,154483477.66666666,21.200000000000003,130.3,13.1,22.75,169.49375,9.950000000000001,572.6629768658316
2018,3,288.14,22,50,19977,6110,0.2648,277.06,200,0.1473,375,0.0589,12,34,336536538.3333333,154483477.66666666,23.0,96.53333333333336,13.033333333333331,22.75,169.49375,9.950000000000001,572.6629768658316
2018,3,288.14,22,50,19977,6110,0.2648,277.06,200,0.1473,375,0.0589,12,34,336536538.3333333,154483477.66666666,22.85,79.4,13.85,22.75,169.49375,9.950000000000001,572.6629768658316
2018,3,260.62,22,115,19805,5080,0.2033,326.39,175,0.0768,375,0.2854,12,30,415555887.6666667,194190083.0,21.200000000000003,130.3,13.1,21.433333333333337,88.7,10.5,593.9399416096759
2018,3,260.62,22,115,19805,5080,0.2033,326.39,175,0.0768,375,0.2854,12,30,415555887.6666667,194190083.0,23.0,96.53333333333336,13.033333333333331,21.433333333333337,88.7,10.5,593.9399416096759
2018,3,260.62,22,115,19805,5080,0.2033,326.39,175,0.0768,375,0.2854,12,30,415555887.6666667,194190083.0,22.85,79.4,13.85,21.433333333333337,88.7,10.5,593.9399416096759
2018,3,273.7,21,92,19805,14230,0.4796,281.91,175,0.0928,425,0.0583,24,34,415555887.6666667,194190083.0,25.96666666666667,179.4,9.566666666666668,21.55,165.5,9.2,364.44566404110384
2005,1,232.43,21,92,20355,12230,0.76,244.48,75,0.21,550,0.06,24,34,86399666.66666667,60694000.0,7.833333333333333,83.66666666666667,10.4,0.2333333333333333,91.33333333333331,13.433333333333332,364.44566404110384
1996,1,93.1,102,120,19790,6570,0.61,97.25,75,0.4,150,0.14,38,3,95151735.66666669,162548350.66666666,8.396383441750242,71.93602440220229,14.756104599678038,14.5,9.833333333333334,12.166666666666666,598.6814263294542
2005,3,94.05,30,121,19393,39600,0.68,90.8,75,0.24,125,0.58,37,32,111869716.0,110780274.0,28.70992907801418,71.80177304964539,12.61099290780142,26.079166666666666,118.33333333333334,9.854166666666666,235.5922854090546
2008,3,99.58,2,32,19977,13340,0.22,119.95,75,0.18,150,0.24,28,5,378822760.0,101283135.0,22.441320756538143,119.46715110825163,10.765534872735959,21.3,44.66666666666666,15.133333333333333,336.06875712754777
2010,2,238.79,67,81,19790,5350,0.12,219.09,125,0.14,225,0.08,15,30,328609080.0,141970101.0,21.9,140.0,11.633333333333333,15.633333333333333,87.0,12.166666666666666,649.0175778508774
2007,4,97.21,61,120,19393,54640,0.89,95.6,75,0.37,150,0.24,29,3,234146564.3333333,125244386.0,14.333333333333334,6.0,10.0,17.03333333333333,13.166666666666666,10.133333333333333,377.11734413040443
2007,4,97.21,61,120,19393,54640,0.89,95.6,75,0.37,150,0.24,29,3,234146564.3333333,125244386.0,14.366666666666667,6.0,10.266666666666667,17.03333333333333,13.166666666666666,10.133333333333333,377.11734413040443
2007,4,97.21,61,120,19393,54640,0.89,95.6,75,0.37,150,0.24,29,3,234146564.3333333,125244386.0,14.9,6.0,9.233333333333333,17.03333333333333,13.166666666666666,10.133333333333333,377.11734413040443
2000,3,236.86,8,113,19790,29500,0.5,236.75,100,0.12,425,0.19,9,21,120245794.33333331,183605119.3333333,25.133333333333336,99.0,11.366666666666667,24.477911646586342,101.44463568559956,12.18209982788296,467.53181580146446
2003,1,287.0,24,75,19386,14080,0.61,299.88,125,0.17,550,0.06,31,20,72585639.66666667,84843392.0,-4.95,60.05,18.2,2.066136587271544,72.84213131182425,14.880523303835377,630.4881033196874
1996,4,77.72,15,102,19393,3650,0.25,74.55,75,0.48,100,0.51,11,38,46104497.66666666,62962357.333333336,6.4,42.66666666666666,12.6,5.066666666666666,86.9,9.4,294.0256622864819
2010,3,303.96,8,67,20355,1790,0.11,215.18,150,0.11,300,0.17,9,15,162093055.66666666,77932368.0,27.2,78.66666666666667,9.733333333333333,26.8,62.66666666666666,9.933333333333334,311.8816745605265
2001,2,266.95,55,90,20355,27640,0.84,274.04,100,0.07,525,0.13,13,34,78093666.66666667,95408333.33333331,16.31111111111111,110.08333333333333,13.600000000000001,18.177651515151513,95.95681818181819,13.011742424242424,583.6139157767669
2008,4,267.86,24,90,19704,7000,0.3,270.46,150,0.08,425,0.16,31,34,159188333.33333334,57566666.66666666,6.748842592592593,80.83425925925927,15.876620370370368,8.433333333333334,94.66666666666669,13.133333333333333,357.31467470216575
1999,3,245.85,92,123,20355,36130,0.97,247.22,125,0.11,325,0.43,34,7,49189666.66666666,86242666.66666667,20.83333333333333,89.33333333333333,10.000000000000002,25.2,138.66666666666666,14.166666666666666,189.7967797466881
2003,4,77.94,15,112,19393,22230,0.73,74.2,75,0.53,100,0.45,11,41,71207225.0,95840402.33333331,6.933333333333334,22.5,11.966666666666669,2.9000000000000004,36.0,14.766666666666666,286.9081930242706
2003,4,77.94,15,112,19393,22230,0.73,74.2,75,0.53,100,0.45,11,41,71207225.0,95840402.33333331,6.933333333333334,22.5,11.966666666666669,2.9000000000000004,36.0,14.766666666666666,286.9081930242706
2010,1,99.04,32,102,19393,41820,0.35,90.86,75,0.5,175,0.19,5,38,261013610.3333333,109963486.0,0.8666666666666667,10.0,13.7,1.6,74.5,10.700000000000001,378.4011225740058
1997,1,262.6,21,81,19704,9700,0.11,238.57,125,0.12,400,0.23,24,30,49755666.66666666,74893666.66666667,9.866666666666667,83.66666666666667,11.366666666666664,-2.0416666666666665,57.58333333333333,19.491666666666667,533.7184315356168
2013,4,287.03,24,75,19790,14720,0.54,299.22,200,0.06,475,0.13,31,20,400725918.3333333,131841337.66666669,5.966666666666666,98.66666666666669,16.8,7.446152505422162,86.47178569113765,12.462410202878033,630.4881033196874
1998,2,74.59,97,102,19790,11340,0.44,91.1,75,0.56,150,0.05,29,38,90501503.0,178842142.66666666,11.333333333333334,23.666666666666668,10.766666666666666,16.933333333333334,20.866666666666667,12.66666666666667,426.406465530603
1997,4,69.27,30,65,19393,65590,0.72,66.47,75,0.52,100,0.47,37,2,41098378.66666666,68042553.33333333,14.525462962962965,72.3810185185185,13.89074074074074,9.489544222602001,71.8301382775848,12.198319417635734,286.2545415034583
2012,2,287.84,75,92,19393,2800,0.1,245.79,175,0.07,375,0.11,20,34,503806933.6666667,161205993.0,18.76309797649923,53.08037967781043,13.75392740748838,16.933333333333334,61.0,10.9,742.5687621034716
2002,2,74.65,58,113,19393,30040,0.61,72.47,75,0.36,100,0.63,21,21,62580033.0,93325055.66666669,19.21025641025641,112.76923076923077,15.792307692307693,18.853232931726904,113.20140562248997,16.217831325301205,234.18477521934503
2000,1,78.39,30,65,19393,50900,0.66,77.07,75,0.43,100,0.56,37,2,65471972.66666666,79439432.66666667,11.273737373737372,85.14410774410774,16.301346801346803,5.4365390048949145,67.41982316020591,14.863072993824598,286.2545415034583
2013,3,272.89,55,81,19977,12390,0.13,314.78,125,0.05,550,0.11,13,30,393960863.3333333,132972879.66666669,22.21111111111111,94.15555555555555,11.022222222222224,20.33333333333333,76.33333333333331,9.166666666666664,647.181090294879
2006,1,94.73,18,81,20355,31040,0.19,104.81,75,0.33,150,0.08,30,30,89028333.33333333,47724666.66666666,0.3,69.66666666666667,18.633333333333333,0.7000000000000001,54.0,17.46666666666667,295.8780347042394
1996,1,87.16,36,103,19393,30340,0.96,86.36,75,0.67,125,0.31,37,37,34758982.333333336,58272310.333333336,11.266666666666666,2.6666666666666665,15.7,13.066666666666668,8.666666666666666,14.6,497.8145686681871
1996,1,87.16,36,103,19393,30340,0.96,86.36,75,0.67,125,0.31,37,37,34758982.333333336,58272310.333333336,11.266666666666666,2.6666666666666665,15.7,13.233333333333334,10.3,15.766666666666666,497.8145686681871
1996,1,87.16,36,103,19393,30340,0.96,86.36,75,0.67,125,0.31,37,37,34758982.333333336,58272310.333333336,11.266666666666666,2.6666666666666665,15.7,13.066666666666668,8.666666666666666,14.6,497.8145686681871
1996,2,240.94,8,52,19805,6950,0.1,151.95,100,0.05,225,0.05,9,37,97093736.66666669,163963579.33333334,22.03333333333333,59.333333333333336,11.5,25.066666666666663,79.33333333333333,13.766666666666667,699.8078538541282
1998,4,245.44,21,81,19704,16410,0.13,209.51,100,0.07,400,0.17,24,30,34615333.333333336,81769000.0,12.266666666666666,58.66666666666666,7.666666666666667,5.85,45.5,15.099999999999998,533.7184315356168
1996,3,79.17,66,120,19790,6700,0.1,82.45,75,0.74,100,0.08,4,3,102235052.33333331,166309488.66666666,21.433333333333337,0.0,12.766666666666666,29.0,63.0,11.8,455.99937204714627
2005,1,97.99,66,120,19991,14530,0.18,148.29,75,0.05,225,0.08,4,3,47831347.0,34171823.0,14.5,126.66666666666669,12.4,13.666666666666666,25.0,11.5,455.99937204714627
1996,4,80.04,65,113,19393,10050,0.57,72.43,75,0.5,100,0.49,2,21,46104497.66666666,62962357.333333336,11.883454803487666,70.55682223550178,13.098823694328248,7.994202898550725,60.52173913043478,14.19420289855072,294.4240487131824
1996,2,242.51,1,22,19977,7940,0.43,254.55,125,0.13,450,0.21,30,12,93724678.66666669,153957868.0,13.6,120.33333333333331,13.233333333333334,13.366666666666667,127.86666666666666,15.4,711.7685278763022
1997,4,298.64,34,75,19386,49870,0.92,302.45,150,0.1,475,0.33,19,20,58697201.0,97852281.66666669,4.666666666666667,51.56666666666666,14.733333333333334,9.489544222602001,71.8301382775848,12.198319417635734,537.933872566577
1997,3,75.59,49,103,19393,17780,0.99,75.46,75,0.28,100,0.71,37,37,39375461.333333336,67406666.33333333,28.468336765042316,60.4937314115763,11.800274536719284,29.133333333333336,21.0,12.966666666666669,231.61292629873935
1997,3,75.59,49,103,19393,17780,0.99,75.46,75,0.28,100,0.71,37,37,39375461.333333336,67406666.33333333,28.468336765042316,60.4937314115763,11.800274536719284,29.133333333333336,21.0,12.966666666666669,231.61292629873935
1997,3,75.59,49,103,19393,17780,0.99,75.46,75,0.28,100,0.71,37,37,39375461.333333336,67406666.33333333,28.468336765042316,60.4937314115763,11.800274536719284,29.133333333333336,21.0,12.966666666666669,231.61292629873935
1999,2,237.82,22,23,19790,27770,0.41,279.06,75,0.08,425,0.11,12,31,90463334.0,180490129.66666663,15.9,149.33333333333334,15.233333333333334,17.833333333333332,68.33333333333333,11.866666666666667,250.2373921364613
2018,3,280.42,21,51,19805,14750,0.4448,289.28,175,0.1024,325,0.0705,24,6,415555887.6666667,194190083.0,25.96666666666667,179.4,9.566666666666668,22.1,195.95,9.3,631.427576590327
2010,2,252.41,22,71,19790,9720,0.3,266.15,150,0.09,475,0.08,12,36,328609080.0,141970101.0,16.933333333333334,119.33333333333331,15.466666666666669,23.666666666666668,140.33333333333334,12.733333333333334,480.94360224459456
